IDNumber,data,Age,Gender,ParentHighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0027,q0028,q0029,q0030,q0031,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0057,q0058,q0059,q0060,q0061,q0063,q0064,q0065,q0068,q0070,q0071,q0072,q0073,q0075,q0076,q0077,q0078,q0079,q0081,q0082,q0083,q0084,q0086,q0088,q0089,q0090,q0091,q0092,q0095,q0096,q0097,q0098,q0102,q0103,q0105,q0106,q0107,q0108,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0120,q0121,q0122,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
158024,SM,7,Female,High school graduate (including GED),White,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,62,10,10,12,10,10,10,10,10
158025,SM,5,Male,High school graduate (including GED),Hispanic,northeast,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,5 to 8 years,77,16,12,13,14,10,14,14,15
158026,SM,10,Male,Bachelor's degree or higher,White,northeast,1,1,1,1,2,2,3,2,2,3,1,2,1,1,1,2,2,2,1,2,3,3,1,2,2,3,1,2,3,3,1,3,2,1,1,1,2,1,1,2,2,3,1,1,1,2,2,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,9 to 12 years,92,18,15,23,15,18,11,10,13
158027,SM,8,Male,Bachelor's degree or higher,White,northeast,3,2,2,1,2,3,3,3,3,3,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,2,2,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,5 to 8 years,77,25,13,12,14,17,10,11,13
158028,SM,10,Male,Bachelor's degree or higher,MultiRacial,northeast,2,2,1,1,1,2,2,2,2,2,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,2,3,1,2,1,1,1,1,1,2,3,3,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,3,2,2,1,1,1,2,1,2,9 to 12 years,89,17,14,14,16,16,16,13,17
158029,SM,9,Female,Some college or associate degree,Hispanic,northeast,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,9 to 12 years,64,11,12,11,11,10,10,10,12
158030,SM,7,Female,Bachelor's degree or higher,White,northeast,2,2,2,3,3,2,2,2,3,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,3,1,2,1,3,1,1,1,1,3,1,2,3,3,3,2,2,2,2,2,2,5 to 8 years,83,23,12,11,15,10,20,15,23
158040,SM,11,Female,Some college or associate degree,Hispanic,northeast,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9 to 12 years,64,10,12,11,11,10,10,10,11
160001,SM,7,Male,Bachelor's degree or higher,White,west,3,2,2,2,2,2,2,1,3,2,2,3,2,1,1,1,1,3,3,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,3,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,5 to 8 years,94,21,18,16,16,14,17,13,18
160002,SM,6,Female,Bachelor's degree or higher,White,west,2,2,2,2,2,2,2,1,3,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,5 to 8 years,79,20,11,16,13,15,12,12,15
160003,SM,9,Male,Bachelor's degree or higher,White,west,3,3,3,3,3,3,3,3,4,3,2,3,3,2,2,1,2,4,4,3,3,3,1,2,3,3,2,2,3,3,3,3,3,3,3,1,3,3,2,2,1,2,1,1,2,3,4,4,3,1,3,3,3,1,4,3,2,2,2,4,1,1,1,1,3,1,3,3,2,1,1,3,3,3,2,1,1,1,1,1,9 to 12 years,143,31,26,25,26,22,27,17,17
160004,SM,6,Female,High school graduate (including GED),Asian,west,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,3,3,2,2,2,1,2,1,2,1,2,2,1,2,3,4,2,3,3,2,1,1,3,4,4,1,4,4,3,3,3,4,1,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,3,3,1,5 to 8 years,114,16,17,16,24,31,15,11,17
160005,SM,6,Female,Bachelor's degree or higher,Hispanic,west,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,2,1,1,2,2,1,5 to 8 years,75,19,13,12,13,13,13,11,19
160006,SM,6,Female,High school graduate (including GED),Asian,west,1,1,1,1,1,1,1,1,2,1,1,3,3,3,2,1,1,3,3,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,1,3,3,1,1,1,1,1,2,1,3,1,1,1,3,3,2,5 to 8 years,92,11,21,15,11,14,11,20,18
160007,SM,8,Male,High school graduate (including GED),AmericanIndAlaskanNat,west,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,3,1,3,3,3,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,3,3,3,3,2,2,3,2,1,1,3,2,1,1,1,1,1,2,2,2,1,5 to 8 years,96,14,10,23,14,12,14,23,14
160008,SM,6,Female,High school graduate (including GED),Hispanic,west,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,5 to 8 years,80,19,15,10,13,13,18,11,17
160009,SM,9,Male,Bachelor's degree or higher,Hispanic,west,3,2,2,3,3,2,3,2,3,3,2,2,1,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,2,2,2,2,3,3,3,2,2,1,3,1,1,2,1,1,1,2,2,3,2,3,1,3,3,3,2,1,3,2,3,3,3,1,1,1,3,3,1,9 to 12 years,134,26,22,26,25,22,15,24,21
160010,SM,8,Male,High school graduate (including GED),Hispanic,west,2,1,1,2,3,2,2,1,3,2,1,1,1,1,1,1,2,2,2,1,3,3,1,2,2,2,1,3,3,3,1,3,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,3,3,1,5 to 8 years,93,19,13,23,15,14,12,16,16
169026,SM,7,Male,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,3,3,4,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,5 to 8 years,77,11,10,10,13,20,13,11,11
169027,SM,12,Female,Bachelor's degree or higher,White,west,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,67,14,10,10,11,14,12,10,10
169028,SM,8,Female,Bachelor's degree or higher,White,west,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,3,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,5 to 8 years,80,13,14,13,14,14,14,11,14
169029,SM,7,Female,Bachelor's degree or higher,White,west,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,3,2,2,2,2,1,1,1,1,3,3,3,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,4,3,2,1,1,1,1,2,1,5 to 8 years,86,15,13,12,16,18,13,14,18
169030,SM,9,Male,Bachelor's degree or higher,Hispanic,west,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9 to 12 years,67,13,10,10,12,13,11,11,11
169032,SM,6,Male,Bachelor's degree or higher,White,west,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5 to 8 years,68,13,10,10,11,14,12,11,11
169034,SM,6,Female,Bachelor's degree or higher,White,west,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,3,3,3,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,5 to 8 years,80,16,14,13,12,17,13,11,12
169036,SM,7,Male,Bachelor's degree or higher,White,west,1,4,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,5 to 8 years,64,16,10,11,11,11,10,11,14
169037,SM,8,Male,Some college or associate degree,Hispanic,west,1,2,2,1,2,3,2,2,2,3,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,2,3,2,2,1,1,2,3,1,1,1,2,1,1,1,3,4,1,2,3,2,3,1,1,1,2,2,2,5 to 8 years,91,20,14,15,14,14,18,16,19
169038,SM,10,Male,Bachelor's degree or higher,White,west,2,2,2,2,3,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,9 to 12 years,75,21,12,11,13,11,16,12,12
169039,SM,5,Male,Bachelor's degree or higher,White,west,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,2,3,1,1,2,2,2,2,2,3,1,2,2,1,3,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,5 to 8 years,101,18,15,20,19,14,19,14,17
169040,SM,10,Male,Bachelor's degree or higher,White,west,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,73,15,13,11,11,11,17,10,10
169041,SM,6,Male,Bachelor's degree or higher,Hispanic,west,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,62,17,10,10,10,12,10,10,10
169042,SM,10,Male,Bachelor's degree or higher,White,west,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,68,16,10,10,11,15,10,12,10
169043,SM,10,Male,High school graduate (including GED),MultiRacial,west,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,3,3,1,1,1,2,2,2,9 to 12 years,69,26,12,10,11,14,11,11,20
171012,SM,6,Male,Some college or associate degree,White,northeast,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,2,1,1,1,1,5 to 8 years,72,13,12,11,14,11,12,12,13
178014,SM,5,Male,Bachelor's degree or higher,MultiRacial,south,3,2,3,2,3,3,3,2,2,2,2,2,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,2,2,3,3,1,3,3,2,1,3,2,1,2,1,1,1,1,1,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,5 to 8 years,96,25,14,17,21,17,11,16,16
178017,SM,6,Female,Some college or associate degree,Hispanic,south,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,62,18,12,10,10,10,10,10,10
178018,SM,9,Female,Bachelor's degree or higher,White,south,2,2,2,3,2,2,2,2,2,2,2,3,1,2,2,1,2,3,3,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,3,3,2,1,1,1,2,1,1,2,1,1,2,1,3,2,3,3,2,1,2,1,3,2,1,2,1,1,1,1,1,3,2,2,3,3,3,2,1,1,2,1,2,1,9 to 12 years,103,21,20,16,17,13,22,15,19
178019,SM,8,Female,Bachelor's degree or higher,Asian,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,5 to 8 years,62,10,10,10,10,10,10,12,11
178020,SM,6,Female,Bachelor's degree or higher,Asian,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5 to 8 years,61,10,10,10,10,11,10,10,11
178021,SM,8,Male,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,61,10,10,10,10,11,10,10,10
178022,SM,6,Female,Some college or associate degree,White,south,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,3,2,2,2,1,1,1,2,2,3,3,3,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,5 to 8 years,88,15,12,12,17,19,16,12,15
178023,SM,6,Male,Bachelor's degree or higher,Hispanic,south,2,2,3,2,2,2,3,3,2,2,3,2,2,1,1,2,1,3,2,2,2,2,1,1,1,1,1,3,1,2,2,2,1,2,1,4,2,1,3,1,1,1,1,1,1,2,1,2,1,1,4,1,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,5 to 8 years,98,23,19,15,19,12,22,11,13
178024,SM,9,Female,Bachelor's degree or higher,White,south,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,3,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,9 to 12 years,73,14,13,15,13,12,10,10,13
178025,SM,6,Female,Bachelor's degree or higher,White,south,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5 to 8 years,64,13,10,10,13,11,10,10,11
178026,SM,11,Male,Bachelor's degree or higher,White,south,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,3,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,9 to 12 years,81,18,13,13,14,14,14,13,13
182032,SM,12,Female,Bachelor's degree or higher,White,south,3,2,3,2,3,3,2,2,3,3,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,9 to 12 years,82,26,14,14,15,15,12,12,12
182033,SM,9,Male,Bachelor's degree or higher,White,south,2,2,2,2,3,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,1,2,1,2,1,2,1,1,9 to 12 years,79,19,13,11,16,14,13,12,16
182034,SM,9,Male,Some college or associate degree,Hispanic,south,2,2,3,2,2,2,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,3,1,3,9 to 12 years,72,19,13,11,14,14,10,10,19
182035,SM,10,Male,Some college or associate degree,White,south,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,9 to 12 years,69,20,11,13,13,11,11,10,12
182037,SM,12,Male,Some college or associate degree,White,south,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9 to 12 years,71,12,12,11,11,16,11,10,11
182038,SM,8,Female,Bachelor's degree or higher,White,south,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,5 to 8 years,73,11,13,12,12,12,14,10,13
182039,SM,7,Female,Bachelor's degree or higher,White,south,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,2,1,1,1,1,2,1,5 to 8 years,75,12,11,11,13,13,13,14,12
182040,SM,12,Female,Some college or associate degree,White,south,3,2,2,1,2,2,1,2,4,2,2,3,2,2,1,1,1,1,3,2,1,1,1,3,1,3,3,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,3,2,3,3,3,3,4,2,2,3,1,2,1,2,1,1,3,3,1,1,2,4,3,3,3,2,2,2,4,2,9 to 12 years,113,21,18,19,17,15,28,16,27
182041,SM,8,Male,Some college or associate degree,White,south,3,2,2,1,2,2,2,2,3,3,2,4,3,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,3,2,2,1,2,1,1,1,2,3,3,2,1,1,1,1,1,3,2,3,3,2,3,2,3,2,2,2,3,2,3,3,2,2,1,1,1,1,1,1,4,2,2,3,3,3,2,2,2,2,2,1,5 to 8 years,112,22,18,17,18,18,25,16,22
182044,SM,8,Female,Some college or associate degree,White,south,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,5 to 8 years,76,11,11,13,14,15,12,11,13
182046,SM,10,Female,Bachelor's degree or higher,Hispanic,south,2,2,2,4,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9 to 12 years,62,21,10,11,11,10,10,10,11
182047,SM,6,Male,Some college or associate degree,White,south,3,2,2,2,2,3,3,2,3,3,2,2,2,1,1,2,1,2,3,1,1,2,1,1,1,3,1,2,2,2,2,3,4,2,2,3,4,3,1,1,1,1,1,1,1,2,2,3,1,1,2,2,2,1,3,2,1,1,2,1,2,2,1,2,1,1,1,3,1,1,1,3,1,2,1,2,2,1,2,2,5 to 8 years,104,25,17,16,25,14,17,15,17
182048,SM,9,Male,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,3,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,3,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,2,2,1,9 to 12 years,81,11,15,14,16,13,11,12,14
182049,SM,9,Female,Bachelor's degree or higher,White,south,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,9 to 12 years,73,13,13,10,12,14,11,13,12
182051,SM,8,Female,Bachelor's degree or higher,White,south,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,60,13,10,10,10,10,10,10,10
182052,SM,7,Female,Bachelor's degree or higher,White,south,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,60,14,10,10,10,10,10,10,10
182053,SM,6,Female,Bachelor's degree or higher,Hispanic,south,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,2,4,1,1,4,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,4,2,1,2,2,2,3,1,3,3,3,2,3,2,1,2,1,1,2,1,1,1,5 to 8 years,97,12,11,20,16,10,18,22,15
182055,SM,9,Female,Bachelor's degree or higher,White,south,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,9 to 12 years,88,20,15,12,15,15,16,15,17
