IDNumber,data,Age,Gender,Ethnicity,Region,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0027,q0028,q0029,q0030,q0031,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0057,q0058,q0059,q0060,q0061,q0063,q0064,q0065,q0068,q0070,q0071,q0072,q0073,q0075,q0076,q0077,q0078,q0079,q0081,q0082,q0083,q0084,q0086,q0088,q0089,q0090,q0091,q0092,q0095,q0096,q0097,q0098,q0102,q0103,q0105,q0106,q0107,q0108,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0120,q0121,q0122,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
126422,SM,8,Male,White,south,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,5 to 8 years,75,12,12,12,12,12,15,12,12
126423,SM,7,Female,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,70,10,11,12,10,12,12,13,10
126424,SM,8,Male,White,south,2,2,2,2,1,1,2,2,1,1,1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,2,3,1,1,1,1,3,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,3,3,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,5 to 8 years,88,16,14,14,15,10,18,17,14
126425,SM,8,Female,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5 to 8 years,72,10,12,12,11,12,13,12,11
126426,SM,8,Female,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,66,10,11,11,11,10,11,12,10
126428,SM,8,Male,Black,south,2,2,2,2,1,1,2,2,2,2,1,3,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,2,2,2,1,1,2,3,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,5 to 8 years,87,18,15,14,14,13,17,14,14
126429,SM,7,Male,Black,south,2,2,1,2,1,1,1,2,2,2,2,3,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,2,3,1,2,2,1,1,2,3,3,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,5 to 8 years,88,16,14,15,14,12,17,16,14
126430,SM,8,Female,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5 to 8 years,70,10,11,10,11,11,13,14,11
126432,SM,8,Female,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5 to 8 years,72,10,11,12,11,10,14,14,11
129001,SM,12,Female,White,midwest,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,68,10,12,13,12,10,10,11,10
129002,SM,9,Male,White,midwest,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,63,14,11,10,11,10,11,10,10
129003,SM,7,Female,MultiRacial,midwest,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,5 to 8 years,70,16,13,11,13,11,11,11,12
129004,SM,8,Male,White,midwest,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,5 to 8 years,71,11,12,12,11,11,13,12,15
129009,SM,6,Male,White,midwest,3,2,2,3,2,1,4,3,3,3,3,3,2,2,3,1,1,3,1,2,2,2,2,1,1,2,3,3,1,2,1,2,1,1,2,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,1,2,2,3,4,2,4,1,2,1,1,2,4,1,2,1,1,1,1,1,3,1,2,5 to 8 years,111,26,21,19,18,10,19,24,14
129012,SM,9,Male,White,midwest,3,2,2,3,1,2,2,3,3,3,2,4,1,2,2,2,2,2,1,1,1,1,1,1,1,3,4,3,1,2,2,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,3,2,3,3,4,1,2,1,1,1,1,1,1,3,4,4,1,3,1,1,4,4,1,9 to 12 years,98,24,19,18,15,10,20,16,26
129014,SM,8,Female,White,midwest,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,5 to 8 years,68,12,12,10,12,11,10,13,12
129018,SM,8,Female,MultiRacial,midwest,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,5 to 8 years,91,15,19,14,14,14,15,15,17
132026,SM,6,Male,White,midwest,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,66,13,10,11,10,13,10,12,10
132048,SM,9,Female,MultiRacial,midwest,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,63,12,11,11,10,10,11,10,10
132049,SM,8,Female,Black,midwest,3,2,1,2,2,3,1,1,2,3,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,5 to 8 years,77,20,13,12,10,13,14,15,14
132050,SM,9,Female,White,midwest,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9 to 12 years,62,11,11,10,11,10,10,10,11
133041,SM,10,Male,Black,west,2,2,3,2,1,1,2,2,1,2,2,3,1,2,4,1,4,1,1,1,3,2,2,2,1,2,2,4,1,2,1,3,1,1,2,4,2,1,4,2,1,3,2,2,1,1,1,2,1,3,2,2,2,4,2,3,2,2,4,3,4,4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,9 to 12 years,126,18,20,21,21,17,26,21,19
133047,SM,7,Male,MultiRacial,west,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,5 to 8 years,69,13,16,11,10,11,10,11,12
133052,SM,11,Male,White,west,2,2,2,3,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9 to 12 years,71,20,13,11,11,10,14,12,11
133061,SM,8,Female,White,west,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,61,12,11,10,10,10,10,10,10
133062,SM,8,Female,White,west,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,68,15,15,12,11,10,10,10,10
133074,SM,8,Male,White,west,3,2,3,3,3,2,3,2,3,3,3,3,2,2,4,2,2,3,1,2,1,1,1,2,1,4,2,2,2,1,2,3,2,2,2,4,2,2,3,2,2,2,2,2,1,1,2,1,3,3,4,4,3,4,3,3,3,4,3,4,4,4,1,3,1,3,4,4,2,2,4,4,4,3,4,3,3,4,1,3,5 to 8 years,147,27,24,17,24,19,35,28,33
134016,SM,9,Male,White,west,3,1,3,2,3,3,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,9 to 12 years,68,21,15,11,12,10,10,10,18
134025,SM,8,Male,White,west,2,2,2,2,2,2,3,3,3,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5 to 8 years,70,24,13,11,11,10,12,13,12
134026,SM,8,Male,White,west,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5 to 8 years,62,14,12,10,10,10,10,10,11
134029,SM,9,Female,MultiRacial,west,3,1,4,3,3,4,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,9 to 12 years,62,30,11,11,10,10,10,10,11
134031,SM,6,Male,White,west,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,3,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,5 to 8 years,80,14,11,14,14,12,17,12,11
137005,SM,8,Female,White,midwest,3,2,1,1,2,2,2,1,3,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,70,19,15,12,10,13,10,10,10
137008,SM,10,Male,White,midwest,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,9 to 12 years,72,15,13,11,12,11,12,13,18
137012,SM,10,Male,White,midwest,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,64,10,11,11,11,10,11,10,10
137017,SM,9,Male,White,midwest,2,3,2,2,2,3,3,2,3,2,2,3,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,9 to 12 years,83,24,17,15,14,10,14,13,18
137021,SM,6,Female,White,midwest,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,5 to 8 years,67,13,13,11,10,10,11,12,13
137022,SM,7,Male,White,midwest,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,60,11,10,10,10,10,10,10,10
137023,SM,7,Male,White,midwest,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,60,13,10,10,10,10,10,10,10
137024,SM,7,Female,White,midwest,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,5 to 8 years,65,14,10,12,10,10,11,12,12
137025,SM,6,Female,White,midwest,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,61,11,10,10,10,10,10,11,10
137026,SM,6,Male,Hispanic,midwest,3,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,5 to 8 years,67,15,13,11,10,10,13,10,15
137027,SM,9,Male,White,midwest,3,4,1,2,1,1,1,3,2,3,1,3,2,1,3,1,1,1,1,1,1,1,1,1,1,3,4,2,1,2,2,2,1,1,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,1,1,1,1,2,3,4,1,2,1,1,1,1,1,1,4,4,3,2,2,2,1,4,1,1,9 to 12 years,94,21,15,17,18,10,18,16,24
137028,SM,9,Male,White,midwest,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,9 to 12 years,66,12,11,12,11,10,11,11,12
137029,SM,9,Male,White,midwest,3,3,2,2,1,2,1,3,2,3,1,3,1,2,3,1,1,1,1,1,1,2,2,1,1,3,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,3,2,1,1,2,2,1,1,9 to 12 years,81,22,15,17,12,10,14,13,17
137030,SM,8,Female,White,midwest,2,1,2,2,1,2,1,2,3,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,5 to 8 years,66,17,11,12,10,10,11,12,13
137033,SM,10,Male,White,midwest,3,2,2,1,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,9 to 12 years,73,20,13,12,12,10,12,14,15
141102,SM,8,Female,MultiRacial,south,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,5 to 8 years,76,17,13,13,14,10,13,13,12
141135,SM,8,Male,White,south,2,1,1,1,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,3,1,2,5 to 8 years,67,17,11,11,12,10,11,12,17
141136,SM,10,Female,White,south,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,9 to 12 years,77,11,14,13,11,10,13,16,10
141137,SM,6,Female,White,south,3,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,3,3,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,5 to 8 years,79,20,13,11,13,12,13,17,15
141138,SM,10,Female,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,67,10,12,11,11,10,11,12,10
141139,SM,6,Female,White,south,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,69,11,11,13,10,12,11,12,10
141140,SM,8,Male,White,south,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,5 to 8 years,65,10,12,10,10,10,12,11,15
141141,SM,10,Male,White,south,2,2,2,2,1,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,3,2,1,3,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,1,2,2,2,3,2,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,9 to 12 years,113,19,24,20,17,13,20,19,19
141142,SM,10,Male,White,south,3,2,2,2,2,2,2,2,3,3,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,9 to 12 years,90,23,16,13,15,14,19,13,17
141143,SM,10,Female,Hispanic,south,3,1,1,1,1,1,1,1,2,1,3,3,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,2,3,2,1,2,2,2,2,2,9 to 12 years,89,13,18,12,15,16,12,16,19
141144,SM,10,Female,Hispanic,south,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,2,3,2,2,1,3,2,2,2,9 to 12 years,84,11,16,19,13,11,12,13,20
141145,SM,10,Male,White,south,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,9 to 12 years,62,11,10,10,10,10,11,11,11
141146,SM,8,Male,White,south,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5 to 8 years,67,11,11,10,10,10,15,11,11
141147,SM,10,Female,White,south,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,66,11,13,11,10,10,10,12,10
141148,SM,7,Female,White,south,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5 to 8 years,64,10,13,10,11,10,10,10,11
141149,SM,7,Female,White,south,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5 to 8 years,63,13,12,10,10,10,11,10,12
141161,SM,7,Female,White,south,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,3,1,2,5 to 8 years,70,15,12,15,10,10,11,12,16
141163,SM,8,Male,White,south,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,5 to 8 years,65,13,11,12,10,10,12,10,13
141166,SM,8,Female,White,south,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,5 to 8 years,65,14,12,11,10,10,11,11,14
141167,SM,8,Male,White,south,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5 to 8 years,66,12,12,11,10,10,13,10,13
